symbol,base_currency,base_currency_desc,close,24h_close_change|5,market_cap_calc
CRYPTO:ORBUSD,ORB,OrbCity,0.00017789,-5.598599023561883,61534.8106458423
CRYPTO:ORBITAUSD,ORBI,Orbital7,0.00018793,41.66794302343389,187930
CRYPTO:ORBKUSD,ORBK,Ordibank,0.0001207,1.1819934613127687,30295.7
CRYPTO:ORBRUSD,ORBR,Orbler,0.092105,-8.020562986624077,93540617.60875
CRYPTO:ORBSUSD,ORBS,Orbs,0.02193,1.2792684616450511,87493604.24148001
CRYPTO:ORBTORUSD,ORBT,Orbitt Token,0.29518,-0.054180352849545727,4409989.2
CRYPTO:ORCUSD,ORC,Orbit Chain,0.0036428,2.912676215498491,2441228.6069652634
CRYPTO:ORCAUSD,ORCA,Orca,2.879,-1.1953833470733775,172616994.91097477
CRYPTO:ORDUSD,ORD,ordinex,3.1298e-07,-4.944420822450354,
CRYPTO:ORDERUSD,ORDER,Orderly Network,0.1128,0.8132987755831567,28439982.861792
CRYPTO:ORDIUSD,ORDI,ORDI,10.955,2.7412692452121816,230055000
CRYPTO:ORDSUSD,ORDS,Ordiswap,0.00076756,1.3498164144015665,452886.74702786875
CRYPTO:ORFYUSD,ORFY,Ordify,0.015654,2.2869837950862606,92358.6
CRYPTO:ORIONUSD,ORION,Orion Money,0.00085996,4.468948097053885,81696.77837345602
CRYPTO:ORNUSD,ORN,Orion,0.41,4.603580562659836,13999964.549999999
CRYPTO:ORNJUSD,ORNJ,Orange,0.014014,4.714936860195768,1268967.7
CRYPTO:OROUSD,ORO,Operon Origins,0.00045008,1.6257225433526041,2059.116
CRYPTO:ORTUSD,ORT,Okratech Token,0.0035911,-2.407804984101973,2932922.6346612796
CRYPTO:ORTXUSD,ORT,XREATORS,0.00068687,-7.547042829838206,55560.232581525
CRYPTO:OSAKUSD,OSAK,Osaka Protocol,1.6553e-07,2.186199614930746,124291467.8354739
CRYPTO:OSHIPUSD,OSHI,Oshi Token,0.029129,-7.279730073847723,15371227.79555898
CRYPTO:OSMIUSD,OSMI,OSMI,0.015159,0.10565938057188397,1515900
CRYPTO:OSMOUSD,OSMO,Osmosis,0.25945,-0.9543806069860667,188552510.56655902
CRYPTO:OSOLUSD,OSOL,OSOL AI Index,0.0096995,-2.3399349570575687,9699500
CRYPTO:OSTUSD,OST,OST,0.00015529,-4.4683083379621005,
CRYPTO:OTKUSD,OTK,Octo Gaming,0.0038978,-9.894123630311165,1181566.9700368901
CRYPTO:OUSDUSD,OUSD,Origin Dollar,0.99745,-0.15418656574454948,7539323.941275375
CRYPTO:OVERUSD,OVER,OverProtocol,0.033053,-1.396348012889355,6621416.881404154
CRYPTO:OVOUSD,OVO,OVO,0.00102315,0.2311029289358571,
CRYPTO:OVRUSD,OVR,OVR,0.12849,-0.910002313565215,6552305.6224281
CRYPTO:OWNUSD,OWN,Otherworld,0.12276,0.2695417789757388,4337519.9590799995
CRYPTO:OXCUSD,OX,OX Coin,0.0012859,-15.473608098336946,4222305.7936752
CRYPTO:OXTUSD,OXT,Orchid,0.072214,0.38794721693063045,70935419.12461007
CRYPTO:OXYUSD,OXY,Oxygen,0.0019429,1.861172276397187,79055.4644035
CRYPTO:OZKOUSD,OZK,OpenZK Network,0.00097495,7.4680335097001755,3315192.83056735
CRYPTO:OZOUSD,OZO,Ozone Chain,0.13869,0.043280675178536024,100612653.98157
CRYPTO:OZONEMUSD,OZONE,Ozone metaverse,0.00028513,-7.742833106840104,218298.4092700143
CRYPTO:P3DUSD,P3D,3DPass,0.0032088,6.583405301268848,1599170.8336296
CRYPTO:PAALUSD,PAAL,PAAL AI,0.16243,-1.0417935908371008,144026882.15994182
CRYPTO:PACMUSD,PAC,PAC Project,0.0098365,-2.2477385557213783,4918250
CRYPTO:PACEUSD,PACE,3space Art,0.019489,-4.2946893099047845,1406550.5907994083
CRYPTO:PACKUSD,PACK,HashPack,0.022914,-6.205485059353253,9053661.45356176
CRYPTO:PAFUSD,PAF,Pacific,0.00010892,-7.601594977517601,
CRYPTO:PAIPAUSD,PAI,ParallelAI,0.13355,-5.760271071579839,13355000
CRYPTO:PAIDUSD,PAID,PAID Network,0.025705,16.30169215455614,12612262.341112249
CRYPTO:PAINPUSD,PAIN,Pain,1.6314,-6.633091054770224,8156937.944829639
CRYPTO:PAINTUSD,PAINT,MurAll,1.00669e-05,1.6365802439221355,93203.5195008054
CRYPTO:PALMUSD,PALM,PalmPay,0.064997,-0.023072663508277122,259988
CRYPTO:PALMAUSD,PALM,PaLM AI,0.45188,-5.580977454606241,34885012.31995273
CRYPTO:PANDASUSD,PANDA,Panda Swap,0.0011957,0.20952061682870557,966118.8454907001
CRYPTO:PANDOUSD,PANDO,Pando,5.8467e-05,-26.99381906724106,48127.244471694
CRYPTO:PANDORAUSD,PANDORA,Pandora,877.66,0.6421576497030047,8776600
CRYPTO:PARALUSD,PARA,Paralink Network,0.00027549,7.508292682926812,90985.04012132999
CRYPTO:PARAMUSD,PARAM,Param,0.00050557,-17.68910162482498,130942.63
CRYPTO:PARMAUSD,PARMA,PARMA Fan Token,0.015844,0.577667745826197,15844
CRYPTO:PARTUSD,PART,Particl,0.10019,-10.400643891969237,1494818.8191883292
CRYPTO:PARTIUSD,PARTI,Particle Network,0.39491,8.37886067261496,92014030
CRYPTO:PASGUSD,PASG,Passage,0.0018103,-3.7176896074885715,2231793.2315594
CRYPTO:PASTERNAKUSD,PASTERNAK,Ben Pasternak,0.16537,781.8059077849753,165349211.3373
CRYPTO:PATEXUSD,PATEX,Patex,0.11995,0.025016677785192,150201.39
CRYPTO:PATRIOTUSD,PATRIOT,Patriot,0.0012474,13.65831435079728,12474000
CRYPTO:PAWZUSD,PAW,PAWZONE,4.5228e-07,-0.35471149397430496,
CRYPTO:PAWUSD,PAW,PAW,1.1724e-08,2.196652719665268,11113865.798738545
CRYPTO:PAWS2USD,PAWS,PAWS,8.8466e-05,-0.7640610800076321,5608744.4
CRYPTO:PAXEUSD,PAXE,PAXE,0.00077396,-8.963018725886892,2321.88
CRYPTO:PAXGUSD,PAXG,PAX Gold,3261.8,0.10590943975440732,772775674.8920001
CRYPTO:PAYUSD,PAY,TenX,0.0028059,-2.9929151546569766,575821.9043661144
CRYPTO:PAYSUSD,PAYS,Payslink,0.0016439,-13.08554509886856,52581.7854
CRYPTO:PAYUUSD,PAYU,Platform of meme coins,1.0268e-09,-1.92123876887784,557769.0421234568
CRYPTO:PBRUSD,PBR,PolkaBridge,0.0011889,-37.10854845535337,89095.60073722625
CRYPTO:PBTC35AUSD,PBTC35A,pBTC35A,0.78196,2.237039942472375,
CRYPTO:PBUXUSD,PBUX,Playbux,0.0056507,-0.5701113828720265,145185.3167831
CRYPTO:PBXUSD,PBX,Paribus,0.00027594,-2.511923688394278,2063536.979342057
CRYPTO:PBXPUSD,PBX,Probinex,0.037418,-2.116305229288192,10433470.4602201
CRYPTO:PCPEAUSD,PC,Peace Network,0.021999,-0.02272314124703718,108895.05
CRYPTO:PCHPUSD,PCH,Pichi FInance,0.00015733,-6.0548157879022995,19744.915
CRYPTO:PCIUSD,PCI,Paycoin,0.073391,-1.2951556069613006,77117211.08560745
CRYPTO:PCNTUSD,PCNT,Playcent,0.0037998,84.89918112177513,139244.5685732348
CRYPTO:PCXUSD,PCX,ChainX,0.049403,-2.0559080095162496,617803.0263040999
CRYPTO:PDAUSD,PDA,PlayDapp,0.010245,-2.3634804155151046,6332262.465960001
CRYPTO:PDEXUSD,PDEX,Polkadex,0.17439,3.4771257342906163,1457900.4
CRYPTO:PEANUT1USD,PEANUT,#1 Tiktok Squirrel,0.00033798,-5.610634792079763,337965.58244916
CRYPTO:PEANUTUSD,PEANUT,Peanut,2.3959e-07,-4.678734831907697,98101.78866693439
CRYPTO:PEAQUSD,PEAQ,peaq,0.17049,-10.219710573571355,133225188.09192628
CRYPTO:PEARLUSD,PEARL,Pearl,4.3088,-0.1390885066530516,
CRYPTO:PEIPEI2USD,PEIPEI,PeiPei (ETH),6.6147e-08,0.27890197505039466,27827007.98021597
CRYPTO:PELFUSD,PELF,PELFORT,4.0008e-05,-5.925507900677193,400075.75835184
CRYPTO:PELLUSD,PELL,Pell Network,0.0039188,2.5136011717932507,1316716.8
CRYPTO:PENTUSD,PEN,Pentagon Games,0.0035698,-0.5836847543776332,588303.04
CRYPTO:PENDUSD,PEN,Pendulum,0.010449,2.2207004500097804,205827.599394
CRYPTO:PENDLEUSD,PENDLE,Pendle,4.1248,8.78255122273628,669244368.8102534
CRYPTO:PENGUSD,PENG,Peng,0.027669,6.680793681371602,2766899.418951
CRYPTO:PENGUPUDUSD,PENGU,Pudgy Penguins,0.014071,4.4840386043058675,884508633.3829528
CRYPTO:PEOPLEUSD,PEOPLE,ConstitutionDAO,0.024472,9.940572663425183,123831680.8547784
CRYPTO:PEPAUSD,PEPA,Pepa Inu,7.5296e-13,-0.20939910408991966,118967.68
CRYPTO:PEPECOIN3USD,PEPE,Pepecoin,0.00019189,0.4449329983249689,18694028.739843752
CRYPTO:PEPEUSD,PEPE,Pepe,1.4215e-05,2.841815282006662,5980106923.575122
CRYPTO:PEPEBAUSD,PEPE,Based Pepe,7.8261e-08,-5.041496796738497,32923620.09
CRYPTO:PEPE20USD,PEPE20,Pepe 2.0,1.5293e-08,-2.997085287035845,7172417
CRYPTO:PEPEBRCUSD,PEPEBRC,PEPE (Ordinals),0.026939,7.134573085382927,1133296.791
CRYPTO:PEPECOINCUSD,PEPECOIN,PepeCoin,0.56854,1.768517524075466,60866311.38186
CRYPTO:PEPUUSD,PEPU,Pepe Unchained,0.0020104,-6.529113806403643,13172068.3693088
CRYPTO:PERAUSD,PERA,Pera Finance,0.00016679,-0.31909235951071996,17449.850151162045
CRYPTO:PERCUSD,PERC,Perion,0.019119,-1.6822336044993569,615631.3601739268
CRYPTO:PERIUSD,PERI,PERI Finance,0.0029389,-1.564698787107157,25098.470501
CRYPTO:PERLUSD,PERL,PERL.eco,0.00039578,-5.963695114997152,194303.80100824
CRYPTO:PERPUSD,PERP,Perpetual Protocol,0.33667,-3.0868463487675513,22220946.180356503
CRYPTO:PERRY3USD,PERRY,Perry,0.0016269,-8.574960665318056,1626900
CRYPTO:PESTOUSD,PESTO,PESTO,0.0013839,0.9910369452743653,1383900
CRYPTO:PETOSHIUSD,PETOSHI,Petoshi,0.0089196,-4.067628901460565,15611.1909552
CRYPTO:PEWUSD,PEW,pepe in a memes world,4.5998e-07,13.805730120243458,459980
CRYPTO:PGCUSD,PGC,PiggyPiggy,0.00013572,2.8571428571428568,162864
CRYPTO:PGNPUSD,PGN,Paragon,0.0047038,-2.808559813450548,4703799.4214326
CRYPTO:PGPTUSD,PGPT,PrivateAI,0.014419,-22.076307825335064,480633.328527
CRYPTO:PHAUSD,PHA,Phala Network,0.13736,-0.644553881807649,109086698.30913529
CRYPTO:PHBUSD,PHB,Phoenix,0.71159,-0.13753034789565824,39736363.97837364
CRYPTO:PHILBUSD,PHIL,Binance Mascot,7.8966e-05,-5.673945243442106,78966
CRYPTO:PHILUSD,PHIL,Philtoken,0.0030078,4.040124524386034,3007800
CRYPTO:PHNIXUSD,PHNIX,Phoenix,2.2368e-05,-13.140726933830383,11855020.096908864
CRYPTO:PHRZUSD,PHRZ,Pharaohs,0.00048108,-4.680007925500291,1481726.4
CRYPTO:PHTRUSD,PHTR,Phuture,0.0051037,-5.469531394702724,192506.4194704
CRYPTO:PI3USD,PI,PI,1.1339,9.748519273715898,8037843256.816982
CRYPTO:PIUSD,PI,Plian,0.00026229,-1.3391009968027083,
CRYPTO:PIAIUSD,PIAI,Pi Network AI,7.3496e-12,4.989042155472489,313754.424
CRYPTO:PIBUSD,PIB,PIBBLE,0.00043708,2.1083208395802107,10555700.930168206
CRYPTO:PICASUSD,PICA,Picasso,8.0896e-05,-3.1603141160697046,744418.5215991152
CRYPTO:PICKLEUSD,PICKLE,Pickle Finance,0.16499,-5.951091603488574,314805.9304191595
CRYPTO:PIGUSD,PIG,Pig Finance,1.7769e-08,1.5777739667295412,
CRYPTO:PIGCUSD,PIG,Pigcoin,1.0761e-06,1.2544802867383456,3088407
CRYPTO:PIKAMUSD,PIKA,Pikamoon,0.00013199,0.8423870256652616,2303678.5001093918
CRYPTO:PIKACHUSD,PIKA,Pikaboss,5.8517e-08,-0.7529362779965691,24617516.73
CRYPTO:PIKAPUSD,PIKA,Pika,0.00043198,-1.7626455604075688,
CRYPTO:PINLUSD,PIN,PinLink,0.92985,-2.572296730930435,82018936.20729001
CRYPTO:PINEUSD,PINE,Pine,0.0016119,-5.196026567918649,320517.8057799
CRYPTO:PINEYEUSD,PINEYE,PinEye,0.00013431,-4.036579266985784,
CRYPTO:PIPUSD,PIP,Pip,0.0031113,-0.93294274979303,1155554.0394061962
CRYPTO:PIPPINUSD,PIPPIN,pippin,0.041713,-13.16953111963958,41712843.701389
CRYPTO:PIRATENUSD,PIRATE,Pirate Nation,0.069243,-1.9942818320783662,16466922.119304
CRYPTO:PITUSD,PIT,Pitbull,2.4249e-10,-5.147662820262071,9746196.408856913
CRYPTO:PIVNUSD,PIVN,PIVN,8.1496e-05,-5.144559802597889,9127.290316343999
CRYPTO:PIVXUSD,PIVX,PIVX,0.17529,-1.6504799865266928,16296681.755602714
CRYPTO:PIXIUSD,PIX,Pixie,3.5048e-05,-10.607799627617515,70096
CRYPTO:PIXELSUSD,PIXEL,Pixels,0.059204,1.0556343200724263,171320533.10787863
CRYPTO:PIXFIUSD,PIXFI,Pixelverse,0.00084796,12.015114681323322,1957953.77294932
CRYPTO:PIZAUSD,PIZA,HalfPizza,1.1039e-06,-2.067068843151176,11039
CRYPTO:PIZABUSD,PIZA,PIZA (Ordinals),0.064747,-12.464838255977483,1359687
CRYPTO:PIZZA3USD,PIZZA,Pizza (Ordinals),0.41233,2.0888438434726755,8658930
CRYPTO:PKRUSD,PKR,POLKER,0.0010477,1.2048192771084265,202876.02452479998
CRYPTO:PLACEUSD,PLACE,PlaceWar,9.2405e-05,-0.7656951395004241,
CRYPTO:PLANETUSD,PLANET,PLANET,9.238e-07,-0.3967740544270544,786569.51
CRYPTO:PLASTIKUSD,PLASTIK,Plastiks,0.00026999,-10.652361655483968,41160.608896540005
CRYPTO:PLBUSD,PLB,Paladeum,1.0241,-1.850254050426601,
CRYPTO:PLENAUSD,PLENA,Plena Finance,0.0017504,0.5225980589214926,224285.1619648
CRYPTO:PLIUSD,PLI,Plugin Decentralized Oracle,0.030213,-5.498733226986954,4573210.655367
CRYPTO:PLMCUSD,PLMC,Polimec,0.16763,-4.815172335472141,10569878.332302077
CRYPTO:PLNPUSD,PLN,Plearn,0.032718,-4.097784030953228,2815832.30019
CRYPTO:PLSPADUSD,PLSPAD,PulsePad,0.00036718,-2.3379524962098044,60848.28860814
CRYPTO:PLTPUSD,PLT,Poollotto.finance,2.0302,0,21486347.622999996
CRYPTO:PLUUSD,PLU,Pluton,0.80448,-0.6814814814814913,10458240.3378816
CRYPTO:PLUGUSD,PLUG,PL^Gnet,9.2065e-05,-1.6903724585682574,266313.41420299525
CRYPTO:PLUMEUSD,PLUME,Plume,0.19064,1.2219093662009226,381280000
CRYPTO:PLYRUSD,PLYR,PLYR L1,0.0089596,1.3334539737833295,771347.9300072
CRYPTO:PMGUSD,PMG,PMG Coin,0.00017033,-0.046945601783924464,
CRYPTO:PMGPUSD,PMG,Pomerium,0.0064857,-5.776299158833707,966782.477292439
CRYPTO:PMTPUUSD,PMT,Public Masterpiece Token,0.081591,0.21002210759026113,7214684.704567798
CRYPTO:PMXUSD,PMX,Primex Finance,0.0046138,-0.8509906734860505,327031.0300142
CRYPTO:PNDCUSD,PNDC,Pond Coin,6.9087e-08,4.116663906162954,1557999.6670530597
CRYPTO:PNDRPUSD,PNDR,Ponder,0.013514,-3.492108833821323,384158.004866
CRYPTO:PNGUSD,PNG,Pangolin,0.18362,-1.1415033383588105,40465068.555020005
CRYPTO:PNICUSD,PNIC,Phoenic,0.0017009,-10.591883936080745,432652.868315115
CRYPTO:PNKUSD,PNK,Kleros,0.014189,6.251402078815524,11426326.547321375
CRYPTO:PNTPUSD,PNT,pNetwork,0.0027039,-7.872108100730224,241322.69537602464
CRYPTO:PNUTPUSD,PNUT,Peanut the Squirrel,0.44139,14.874869655891555,441325039.4442616
CRYPTO:POCHITAUSD,POCHITA,Pochita,0.00040628,-2.2378362770104325,406280
CRYPTO:POGAIUSD,POGAI,POGAI,1.1155e-05,-0.6413111249665863,1114384.5
CRYPTO:POKEMONUSD,POKEMON,Pokemon,2.2159e-13,5.451342601409251,93067.8
CRYPTO:POKTUSD,POKT,Pocket Network,0.011697,-2.3378141437755615,23372880.45728447
CRYPTO:POLYGUSD,POL,POL (ex-MATIC),0.25047,-3.9117082533589373,2609903937.4679337
CRYPTO:POLAUSD,POLA,Polaris Share,0.015712,-5.6676272814601365,7937399.892579338
CRYPTO:POLCUSD,POLC,Polkacity,0.0023679,0.5733944954128465,449962.4114865
CRYPTO:POLISUSD,POLIS,Star Atlas DAO,0.081563,-0.661340218741629,23484249.93998105
CRYPTO:POLKUSD,POLK,Polkamarkets,0.0084346,-1.827366264723674,843447.8964900614
CRYPTO:POLSUSD,POLS,Polkastarter,0.23969,-1.9873236556941336,23779556.679698605
CRYPTO:POLYDOGEUSD,POLYDOGE,PolyDoge,6.9972e-09,1.349474963117245,6074223.735482433
CRYPTO:POLYPADUSD,POLYPAD,PolyPad,0.00031768,-0.08803370433252142,381216
CRYPTO:POLYXUSD,POLYX,Polymesh,0.18412,4.186913775567861,176270066.24098805
CRYPTO:PONCHUSD,PONCH,Ponchiqs,0.0036083,-1.8203090988245523,117085.329787
CRYPTO:PONDUSD,POND,Marlin,0.010879,2.1700328792860524,89077426.912562
CRYPTO:PONGO2USD,PONGO,PONGO,1.8299e-08,-5.206174886033973,1829899.9999999818
CRYPTO:PONKEUSD,PONKE,Ponke,0.21503,28.508247669136978,119458674.91678
CRYPTO:POOHUSD,POOH,POOH,9.0255e-09,-3.147400952912386,3796937.595
CRYPTO:POOLUSD,POOL,PoolTogether,1.2239,5.308896919635183,8283979.3889999995
CRYPTO:POOLXUSD,POOLX,Poolz Finance,0.51097,-2.5052470902499473,2659472.26331414
CRYPTO:POPCOUSD,POP,Popcoin,7.2286e-08,-6.901925429840945,3614.3
CRYPTO:POPCAT2USD,POPCAT,Popcat (SOL),0.57089,1.514585888752595,559456891.356294
CRYPTO:POPEMUSD,POPE,Pope meme,0.0333483325,,6669666.5
CRYPTO:POPKUSD,POPK,POPKON,0.00070266,-8.478020188863558,56915.46
CRYPTO:PORUSD,POR,Portugal National Team Fan Token,0.73416,0.24851844771554793,2631901.1964000002
CRYPTO:PORTUUSD,POR,Portuma,9.6495e-05,2.0917178563863668,365209.26192681
CRYPTO:PORKPUSD,PORK,PepeFork,3.1238e-08,-0.1214989129044743,12391252.82570763
CRYPTO:PORTUSD,PORT,Port Finance,0.0029639,-3.096187798339098,6416.843500000001
CRYPTO:PORT3USD,PORT3,Port3 Network,0.024939,-0.6633366633366613,6115042.8
CRYPTO:PORTAL3USD,PORTAL,Portal,0.062564,-6.532588231778383,32608217.579137933
CRYPTO:PORTOUSD,PORTO,FC Porto Fan Token,1.1389,-1.9457597933706372,12901694.2143953
CRYPTO:POSIUSD,POSI,Position Exchange,0.0024049,0.813246698805288,191724.17450871613
CRYPTO:POTXUSD,POT,X Protocol,0.0035288,6.526595423534374,16761.8
CRYPTO:POWERLUSD,POWER,Powerloom,0.021609,-2.8110101646127577,998335.7999999999
CRYPTO:POWRUSD,POWR,Powerledger,0.19884,-0.12572922953128154,112876935.01518613
CRYPTO:PPADUSD,PPAD,PlayPad,0.00044168,-2.47521473205414,38306.71029408
CRYPTO:PPCUSD,PPC,Peercoin,0.27119,-5.447225625765804,8014112.747649776
CRYPTO:PPT2USD,PPT,Pop Social,0.24691,1.2092641934822743,21145171.66217
CRYPTO:PRAREUSD,PRARE,POLKARARE,0.00077506,0.0012899064817724105,8822.70383843706
CRYPTO:PRCLUSD,PRCL,Parcl,0.12387,5.639097744360898,51069675.68859
CRYPTO:PRIUSD,PRI,PRIVATEUM GLOBAL,3.8209,-0.04184319263559349,117882406.8
CRYPTO:PRIDEUSD,PRIDE,Nomad Exiles,0.00076996,0.14437146387462074,6159.68
CRYPTO:PRIMALUSD,PRIMAL,PRIMAL,2.3549e-05,6.534322148864975,117745
CRYPTO:PRIMEEUSD,PRIME,Echelon Prime,4.2162,3.4117444632893306,150829668.4242
CRYPTO:PRISM2USD,PRISM,Prism,0.00085496,-1.3044582457922569,493442.24839248
CRYPTO:PRISMAUSD,PRISMA,Prisma Finance,0.047738,0.6727261224403716,2270419.2800000003
CRYPTO:PRMXUSD,PRMX,PREMA,4.6238e-07,0.9805848566249556,133.31437629703998
CRYPTO:PROUSD,PRO,Propy,0.82036,-0.17886910918316093,82036000
CRYPTO:PROMUSD,PROM,Prom,5.4117,-3.261957531993996,98763525
CRYPTO:PROMPTUSD,PROMPT,Wayfinder,0.3028,-7.853817362991815,67797012.0512
CRYPTO:PROPCUSD,PROPC,Propchain,0.70446,-5.275032230339491,24667859.503527604
CRYPTO:PROPSPUSD,PROPS,Propbase,0.034536,-7.23898036476939,14217931.385355426
CRYPTO:PROSUSD,PROS,Prosper,0.044798,3.380795236886424,2302384.92237
CRYPTO:PRQUSD,PRQ,PARSIQ,0.045719,-9.913300492610839,14184633.930968001
CRYPTO:PRTPUSD,PRT,Parrot Protocol,8.8176e-05,-0.3964444243649516,
CRYPTO:PRXUSD,PRX,Parex,0.039798,-3.101208863376544,543650.589702
CRYPTO:PSBUSD,PSB,Planet Sandbox,0.0044888,1.2861591227041074,23728.6676272
CRYPTO:PSGUSD,PSG,Paris Saint-Germain Fan Token,2.4242,1.0543863304855035,21527058.4214
CRYPTO:PSITUSD,PSI,TridentDAO,0.0034128,14.538864277084185,7159.7199456
CRYPTO:PSLUSD,PSL,Pastel,6.0562e-05,10.072700836059619,672671.7118617255
CRYPTO:PSPUSD,PSP,ParaSwap,0.020109,0.9285284079501991,14980740.663081
CRYPTO:PSPSUSD,PSPS,BobaCat,0.0088096,15.438844772911928,5084661.263236028
CRYPTO:PSTAKEUSD,PSTAKE,pSTAKE Finance,0.015997,-0.9044167750727886,7033097.718874
CRYPTO:PSUBUSD,PSUB,Payment Swap Utility Board,2.6429e-05,0.8933002481389636,74001.2
CRYPTO:PSYUSD,PSY,PsyOptions,0.00018201,-0.06591595715463838,72223.3881
CRYPTO:PTUSD,PT,Phemex Token,0.90075,-3.8734653719467884,
CRYPTO:PTCPAUSD,PTC,Patic,0.0021229,-2.232553857484806,3194964.5
CRYPTO:PTHUSD,PTH,PlasticHero,0.063247,5.744762669074241,6457009.118921
CRYPTO:PTSUSD,PTS,Petals,3.1998e-06,-2.995210089128728,45197.174999999996
CRYPTO:PUFETHUSD,PUFETH,pufETH,2674.58,2.576969557460997,171903627.84454197
CRYPTO:PUFFTUSD,PUFF,Puff The Dragon,0.077871,-1.6159191408717652,45857366.597448
CRYPTO:PUFFERUSD,PUFFER,Puffer,0.25544,-5.044455191399136,26133227.79048
CRYPTO:PUGGYUSD,PUGGY,PUGGY Coin,2.8799e-07,3.463265672714218,25599.111110855123
CRYPTO:PUMLXUSD,PUMLX,PUMLx,0.00050537,3.0757306899997956,65319.16043438
CRYPTO:PUMPBTC2USD,PUMP,PumpBTC,0.078296,0.5069431966939508,22314360
CRYPTO:PUMP2USD,PUMP,2024 PUMP,8.1516e-12,1.6725912067352717,165.00488448844686
CRYPTO:PUMPAIUSD,PUMPAI,Pump AI,0.00029099,1.2663071838580477,99840.72389641662
CRYPTO:PUMPITBUSD,PUMPIT,BOGDANOFF,0.0018699,-1.0844265763859449,1869897.6009183
CRYPTO:PUNCHOUSD,PUNCH,ONE PUNCH CAT,0.00011525,2.4068666489691184,97947.81457007435
CRYPTO:PUNDIAIUSD,PUNDIAI,Pundi AI,7.6079,-2.376461228522668,59669147.7029
CRYPTO:PUNDIXUSD,PUNDIX,Pundi X (New),0.44988,-2.4311956451018237,116242937.11003399
CRYPTO:PUNDUUSD,PUNDU,Pundu,0.0039928,-2.1807160633762916,3976497.9733718275
CRYPTO:PUNKAIUSD,PUNKAI,PunkAI,7.5396e-06,2.560056587860818,167546.25450220174
CRYPTO:PURPEUSD,PURPE,Purple Pepe,9.2995e-05,-4.864450127877242,38798797.50694654
CRYPTO:PURR2USD,PURR,Purr,0.15168,1.6571690574441638,90730561.20192
CRYPTO:PURSEUSD,PURSE,Pundi X PURSE,5.7057e-05,-16.679527685162277,
CRYPTO:PUSHUSD,PUSH,Push Protocol,0.037298,-6.234602041329385,3365640.305636
CRYPTO:PUSSUSD,PUSS,PussFi,0.012205,-3.3267326732673284,10726054.499305
CRYPTO:PVUUSD,PVU,Plant Vs Undead,0.00094585,-0.852219124090648,280867.81084615004
CRYPTO:PWARUSD,PWAR,PolkaWar,0.00058337,-3.8802478086073946,48315.968146160005
CRYPTO:PWEASEUSD,PWEASE,Pwease,0.0088986,-19.542495479204348,8897916.09177321
CRYPTO:PXPUSD,PXP,PointPay,0.016806,1.3261799987943905,504180.00000000006
CRYPTO:PXTUSD,PXT,Pixer Eternity,0.010119,2.502025931928676,31609951.852159552
CRYPTO:PYMUSD,PYM,Playermon,0.00052357,-4.518545587429205,223602.24515814
CRYPTO:PYRUSD,PYR,Vulcan Forged PYR,1.3575,1.0506706408345752,58537599.822763585
CRYPTO:PYTHUSD,PYTH,Pyth Network,0.1834,-2.122654119659948,664822635.0505359
CRYPTO:PYTHIAUSD,PYTHIA,Pythia,0.017299,-6.853666415419403,17298681.029817987
CRYPTO:PYUSDUSD,PYUSD,PayPal USD,0.99906,-0.017011397636416747,877063255.8185846
CRYPTO:PZPUSD,PZP,PlayZap,0.016699,-2.9843813505196373,1410993.6609019998
CRYPTO:QAIQUSD,QAI,QuantixAI,89.906,0.5637457774993903,317021322.652
CRYPTO:QANXUSD,QANX,QANplatform,0.027358,-3.3047043438306236,46551246.68745971
CRYPTO:QBXUSD,QBX,QBX,0.0013453,-7.053509381514942,631466.8369013469
CRYPTO:QGOVUSD,QGOV,Q Protocol,0.0064412,-0.7595716816886144,1191938.5550138426
CRYPTO:QIUSD,QI,BENQI,0.0093484,-1.3052070893353338,62939616.6368376
CRYPTO:QISUSD,QI,QiSwap,0.0024059,-8.997564174629943,
CRYPTO:QIEUSD,QIE,QI Blockchain,0.0027699,-22.2091161850198,171340.36772001785
CRYPTO:QKCUSD,QKC,QuarkChain,0.0081193,0.20981696555298687,57813865.717410594
CRYPTO:QLINDOUSD,QLINDO,Qlindo,0.00079286,0.2034755134281312,1246634.86331884
CRYPTO:QNTUSD,QNT,Quant,98.812,0.6726457399103104,1192931387.256
CRYPTO:QORPOUSD,QORPO,QORPO WORLD,0.022539,-4.588748253820436,3682666.993456915
CRYPTO:QRLUSD,QRL,Quantum Resistant Ledger,0.45018,-0.8151934432008419,30583955.1906
CRYPTO:QTCUSD,QTC,Qitcoin,0.083666,-4.060919527047952,961226.291432
CRYPTO:QTCONUSD,QTCON,Quiztok,0.001333,-0.523233112065591,15012284.875212101
CRYPTO:QTLXUSD,QTLX,Quantlytica,0.08982,-6.3301699864428045,
CRYPTO:QTUMUSD,QTUM,Qtum,2.5133,-2.2067137120355564,265508387.3619
CRYPTO:QUACKUSD,QUACK,RichQUACK.com,3.2898e-10,-2.6571191857024514,14503399.539970625
CRYPTO:QUAIUSD,QUAI,Quai Network,0.10639,-9.486873508353213,50854420
CRYPTO:QUBICUSD,QUBIC,QUBIC,1.4609e-06,0.10964160899062018,171378023.032392
CRYPTO:QUICKSUSD,QUICK,Quickswap[New],0.026257,0.8657508946092558,19741858.219544068
