symbol,name,close,change,volume,market_cap_basic
CBOE:IGE,IGE,42.7,1.0650887573964565,48183,
CBOE:IGEB,IGEB,44.31,-0.0676589986468226,109638,
OTC:IGEN,IGEN,1e-06,0,10000,3234.6099999999997
OTC:IGESF,IGESF,0.1292,52,8000,16876114.17322835
OTC:IGEX,IGEX,0.0005,0,3073135,2195971
NASDAQ:IGF,IGF,57.34,0.1922068845011472,565155,
OTC:IGGGF,IGGGF,0.4844,24.396507447354896,625,555323048.4882646
OTC:IGGHY,IGGHY,14.43,5.3284671532846755,101,5036427416.6559
CBOE:IGHG,IGHG,76.37,-0.6116605934409147,7555,
NYSE:IGI,IGI,16.4,0.42865890998163064,5332,98294876
NASDAQ:IGIB,IGIB,51.93,-0.019252984212549114,982251,
NASDAQ:IGIC,IGIC,23.02,0.4363001745200604,184773,1038407735
OTC:IGIFF,IGIFF,31.54,-0.1898734177215262,581,7460870562.964776
AMEX:IGLB,IGLB,48.44,-0.08250825082508076,1007969,
CBOE:IGLD,IGLD,21.84,0.6451612903225833,67430,
AMEX:IGM,IGM,96.02,-0.2389610389610431,214679,
NASDAQ:IGMS,IGMS,1.13,0,226406,67546201
OTC:IGOT,IGOT,0.0002,0,4636,22548.999999999996
NASDAQ:IGOV,IGOV,41.38,0.4125212327105113,424749,
OTC:IGPK,IGPK,0.0045,4.651162790697667,13886085,7574926
AMEX:IGPT,IGPT,42.48,-0.04705882352941912,48519,
OTC:IGPTF,IGPTF,13.8,8.405341712490182,145,277553410.7209375
NYSE:IGR,IGR,5.04,0.19880715705764984,260243,705695760
CBOE:IGRO,IGRO,75.44,0.38589487691283036,50620,
NASDAQ:IGSB,IGSB,52.13,0.05758157389635535,1813919,
NYSE:IGT,IGT,17.22,-0.2895193977996567,943362,3478984817.9999995
OTC:IGTA,IGTA,11.99,4.442508710801392,310,34980704.94803549
OTC:IGTAU,IGTAU,10.82,0,125,34528494
AMEX:IGTR,IGTR,23.7794,-0.15032416271961532,9156,
CBOE:IGV,IGV,99.69,-0.7170600537795029,3833837,
NYSE:IH,IH,2.35,0.42735042735043727,10474,122239572
OTC:IHAI,IHAI,0.099,-20.799999999999997,86022,1698387
AMEX:IHAK,IHAK,50.1,-0.7724301841948912,42433,
OTC:IHCNF,IHCNF,217.7789,-0.014278499609755857,69,
NYSE:IHD,IHD,5.29,0.7619047619047626,42850,98009417
AMEX:IHDG,IHDG,44.11,-0.09060022650056432,537687,
AMEX:IHE,IHE,63.74,-1.4837712519319952,43807,
AMEX:IHF,IHF,49.67,-0.7394084732214178,84428,
NYSE:IHG,IHG,116.13,-1.0649173624126769,257713,17641962977.9502
OTC:IHGP,IHGP,0.01907,-4.650000000000001,22000,14301774.000000002
OTC:IHHFF,IHHFF,94.3228,0.021208278015070622,633,
OTC:IHHSF,IHHSF,46.6066,5.468658067436078,130,
AMEX:IHI,IHI,60.72,-0.04938271604938458,858524,
OTC:IHICY,IHICY,21.25,7.704004054738974,904,12947341899.237474
OTC:IHLDF,IHLDF,0.06865,-7.229729729729721,800,8096248.35492
OTC:IHPCF,IHPCF,56.0244,-0.06813811703346498,44940,
OTC:IHREF,IHREF,58.9,1.6984855731460728,1063,
OTC:IHRMF,IHRMF,18.4993,0.9192179282955553,47081,
OTC:IHRPF,IHRPF,99.7428,3.9701211560852725,695,
NASDAQ:IHRT,IHRT,1.26,4.132231404958682,1204035,174277411
OTC:IHRTB,IHRTB,0.71,16.393442622950815,106,174277411
NYSE:IHS,IHS,5.7,-0.17513134851137982,790141,1900613342.9999998
OTC:IHSFF,IHSFF,246.5727,-0.04078268706017807,304,
OTC:IHSRF,IHSRF,99.2627,0.09307212636027937,635,
OTC:IHSXF,IHSXF,105.87,4.213013091839749,1883,
OTC:IHSZF,IHSZF,15.2031,0.6987865621025809,114,
AMEX:IHT,IHT,2.53,-0.7181258093631042,952,30231673
OTC:IHVPF,IHVPF,121.2606,0.5563493399519223,591,
AMEX:IHY,IHY,21.16,-0.2357378595002391,66062,
OTC:IHYBF,IHYBF,6.8742,0.8154166544451955,1974,
NASDAQ:IHYF,IHYF,21.99,0.1366120218579125,23883,
OTC:IICN,IICN,0.0001,9900.000000000002,230,143939
NYSE:IIF,IIF,25.54,0.07836990595611118,23629,244288567.6
AMEX:IIGD,IIGD,24.5,0,143,
NASDAQ:III,III,4.64,15.999999999999993,568658,223903888.99999997
NYSE:IIIN,IIIN,35.74,0.7612066535100173,141665,693771030
NASDAQ:IIIV,IIIV,25.66,-4.609665427509288,809682,827800440
OTC:IIJIY,IIJIY,36.35,-7.364933741080532,144,3489186419.7253313
NYSE:IIM,IIM,12.04,0.5008347245408908,95232,566703536
NASDAQ:IINN,IINN,0.5603,3.7977028529084986,203896,14354479.999999998
NYSE:IIPR,IIPR,54.61,-1.8864534674811306,193236,1529693209
NYSE:IIPR/PA,IIPR/PA,24.65,-0.3323602429221835,6092,1529693209
OTC:IIPZF,IIPZF,8.05,0,36403,1186759458.0180001
OTC:IIQPF,IIQPF,15.1775,0.7380710592514432,515,
OTC:IIREF,IIREF,79.5013,0.4189739495968123,800,
OTC:IISBF,IISBF,111.2043,-0.15389353332907568,4412,
OTC:IITSF,IITSF,5.48,0,1864,97333251797.96066
OTC:IIVPF,IIVPF,13.6907,1.5329279145654084,2419,
OTC:IIXFF,IIXFF,4.68,0,2991,
AMEX:IJAN,IJAN,32.9647,0.4408897014015852,5330,
AMEX:IJH,IJH,58.9,-0.118704425979312,14164736,
AMEX:IJJ,IJJ,118,0.11878499915153619,153455,
OTC:IJJP,IJJP,0.0001,0,905,192544.99999999997
AMEX:IJK,IJK,86.04,-0.18561484918793106,178121,
AMEX:IJR,IJR,103.62,-0.028943560057888215,4763516,
AMEX:IJS,IJS,94.52,-0.03172924378635763,262216,
NASDAQ:IJT,IJT,125.8,0.031806615776075096,108667,
AMEX:IJUL,IJUL,30.2911,0.2419087960818061,2953,
AMEX:IJUN,IJUN,26.4865,0.3154920615682995,3165,
NASDAQ:IKNA,IKNA,1.13,4.629629629629613,63892,47335160
NASDAQ:IKT,IKT,2,-4.761904761904765,109431,148683075
OTC:IKTO,IKTO,0.0003,0,2004000,159032
OTC:IKTSF,IKTSF,64.86,0.6517690875232801,461,10336089872.417475
OTC:IKTSY,IKTSY,63.58,0.03933600818188746,2936,10003626975.9751
NASDAQ:ILAG,ILAG,0.505,31.134770189561156,49732721,10488589.42
OTC:ILAL,ILAL,0.1597,0.4402515723270479,154111,14374074
AMEX:ILCB,ILCB,78.1753,-0.03158567774937332,12364,
AMEX:ILCG,ILCG,85.46,-0.07015902712815981,95308,
AMEX:ILCV,ILCV,79.08,0.012647021626413454,137698,
AMEX:ILDR,ILDR,24.8106,0.08309802339653784,146928,
AMEX:ILF,ILF,25.44,0.6727344677483249,1333669,
OTC:ILHMF,ILHMF,0.01055,5.500000000000002,2900,2624171.13
OTC:ILIKF,ILIKF,0.492,-2.3809523809523827,11555,82709663.90270269
OTC:ILIM,ILIM,0.0003,0,14444,
NASDAQ:ILIT,ILIT,7.7,-0.12970168612191682,990,
OTC:ILKAF,ILKAF,2.535,-4.3396226415094254,613,1087631564.0220587
OTC:ILKAY,ILKAY,14.26,0.07017543859648974,392,1120027281.54698
OTC:ILLMF,ILLMF,1.2151,-17.954085077650237,175990,62259360.73964073
NASDAQ:ILLR,ILLR,1.01,1.0000000000000009,240089,177100037
NASDAQ:ILMN,ILMN,75.76,-4.800201055541585,3709609,11990006411
AMEX:ILOW,ILOW,39.51,0.4066073697585682,72111,
OTC:ILPMF,ILPMF,1.85,0,25100,1008234559.0294119
OTC:ILPMY,ILPMY,1.85,2.2099447513812174,5500,1040100766.0029299
NASDAQ:ILPT,ILPT,3.15,1.9417475728155358,178197,208347758
AMEX:ILS,ILS,20,-0.22449488650537142,6166,
OTC:ILST,ILST,0.0008,0,391434,1549091
AMEX:ILTB,ILTB,48.17,0.08310824849366122,31453,
OTC:ILUS,ILUS,0.0015,0,5992565,3742922.0000000005
NASDAQ:IMAB,IMAB,0.88,0,142822,69187614
OTC:IMAHD,IMAHD,0.05,281.6793893129771,100,233413.125
OTC:IMAQ,IMAQ,10.12,-4.438149197356003,126,69186331.98660927
AMEX:IMAR,IMAR,27.26,0.3127874885004631,7675,
OTC:IMATF,IMATF,9.2278,0.8822468323293746,103,
NYSE:IMAX,IMAX,26.02,0.618716163959784,595441,1398367277.0000002
AMEX:IMAY,IMAY,27.3304,0.30167130305855167,121764,
OTC:IMBBF,IMBBF,42.212,3.3597046026067723,7102,34576755418.06972
OTC:IMBBY,IMBBY,40.27,-2.3284016492844866,132385,32752966724.808796
OTC:IMBXF,IMBXF,5.2767,0.08345503859794615,24470,
AMEX:IMCB,IMCB,75.05,0.12006403415155205,14467,
NASDAQ:IMCC,IMCC,1.65,-2.941176470588238,2173,5090995.5
OTC:IMCDY,IMCDY,67.34,0.8385744234800871,16877,7920827700.3639
AMEX:IMCG,IMCG,74.34,-0.13433637829123363,65957,
NASDAQ:IMCR,IMCR,28.4,-4.66599530043639,311377,1425242876
NASDAQ:IMCV,IMCV,73.02,0.12340600575893211,57472,
OTC:IMDZF,IMDZF,127.98,6.623344163959012,1,7553121102.880804
CBOE:IMF,IMF,43.8864,0.855352965238932,7,
CBOE:IMFL,IMFL,26.042,-0.3996710840839043,17736,
NASDAQ:IMG,IMG,0.5719,0.01748863238894526,15321,6142091
OTC:IMIAF,IMIAF,24,4.575163398692814,500,6047081859.807074
OTC:IMIMF,IMIMF,0.056,9.80392156862746,14700,2389094.4
OTC:IMIUY,IMIUY,24.24,0.33112582781456246,161,6229157982.8354
OTC:IMJX,IMJX,1e-06,0,11338925,7856.433
NASDAQ:IMKTA,IMKTA,61.49,0.6547716483876224,135383,1143190242
OTC:IMMB,IMMB,0.0001,0,8000,57496.5
NASDAQ:IMMP,IMMP,1.85,-0.5376344086021511,141877,275648314.74241006
OTC:IMMQF,IMMQF,3.46,39.516129032258064,100,371619393.93993
NASDAQ:IMMR,IMMR,7.28,-0.2739726027397202,198363,235846024
NASDAQ:IMMX,IMMX,2.09,-2.564102564102572,47479,58263539.00000001
NASDAQ:IMNM,IMNM,7.46,-3.24254215304799,812927,649108165
NASDAQ:IMNN,IMNN,0.8,-4.191616766467057,159005,11696586
AMEX:IMO,IMO,71.17,2.3586940888824977,315497,36228732213.34344
NASDAQ:IMOM,IMOM,30.3,-0.23049061573921725,12138,
NASDAQ:IMOS,IMOS,17.64,1.4959723820483404,35887,633590775.809687
OTC:IMPJY,IMPJY,7.75,-2.5157232704402537,4157,3809285744.22936
OTC:IMPM,IMPM,0.0417,2.7093596059113394,175,1524922
NASDAQ:IMPP,IMPP,2.74,1.1070110701107103,137680,94297740
OTC:IMPPF,IMPPF,44.21,-0.46760638214045896,1072,
NASDAQ:IMPPP,IMPPP,23.96,0.08354218880534492,2896,94297740
OTC:IMPRF,IMPRF,24.68,3.0480167014613797,200,
OTC:IMPUF,IMPUF,6.12,0,520,5514697814.70134
OTC:IMPUY,IMPUY,6.26,4.857621440536014,120036,5639686818.7016
AMEX:IMRA,IMRA,58.9926,3.5121334947623364,3489,
OTC:IMRFF,IMRFF,0.096,-8.133971291866022,2950,967165.8
NASDAQ:IMRN,IMRN,1.91,-2.051282051282053,889,10766335.59227
NASDAQ:IMRX,IMRX,1.14,-4.201680672268911,223905,41023699.99999999
OTC:IMSBF,IMSBF,9.6,1.9108280254777041,331,
OTC:IMSCF,IMSCF,211.4168,0.34239000946389364,89,
OTC:IMSEF,IMSEF,37.939,-0.5507338312043982,4895,
OTC:IMSIF,IMSIF,6.8071,0.02791982601540018,7810,
AMEX:IMST,IMST,59.26,-0.0016874504311516424,48327,
OTC:IMSXF,IMSXF,11.3845,5.319394976640911,749,
AMEX:IMTB,IMTB,42.9056,0.011421725053435581,8367,
OTC:IMTCF,IMTCF,0.2935,-0.508474576271187,1200,17477880.241249997
NASDAQ:IMTE,IMTE,1.17,0.8620689655172422,1711,4014777.9999999995
OTC:IMTH,IMTH,0.598,0.03345600535295717,1003,31406342
OTC:IMTL,IMTL,0.0001,0,6026000,365997
AMEX:IMTM,IMTM,43.05,0.5136586504786338,312205,
NASDAQ:IMTX,IMTX,4.24,-2.30414746543778,556427,515372697
OTC:IMUC,IMUC,0.10523,23.799999999999997,637,11919481.999999998
NASDAQ:IMUX,IMUX,1.01,-0.980392156862746,812554,96775710
OTC:IMVIF,IMVIF,1e-06,0,1439,
NASDAQ:IMVT,IMVT,14.02,-1.958041958041966,1191253,2381446913
OTC:IMWSF,IMWSF,7.4438,5.591806627326381,23705,
NASDAQ:IMXI,IMXI,10.89,0.36866359447005465,643234,326445731.00000006
NASDAQ:INAB,INAB,0.1574,-6.253722453841562,497903,14287502.999999998
OTC:INBC,INBC,9.4,0.5347593582887776,500,110774522.81481484
OTC:INBI,INBI,1e-06,0,545,181.45999999999998
NASDAQ:INBK,INBK,23.23,0.737207285342592,70357,202033289
NASDAQ:INBKZ,INBKZ,24.25,0,20,202033289
OTC:INBP,INBP,0.29,0,20240,8787209.444444444
NASDAQ:INBS,INBS,1.21,0.8333333333333341,142762,8242010.000000001
NASDAQ:INBX,INBX,11.175,-0.7548845470692636,77931,161768235
OTC:INCC,INCC,0.08,28.205128205128215,2785,185924
AMEX:INCE,INCE,54.5018,0.27930082796688405,6725,
AMEX:INCM,INCM,26.17,0.11476664116297297,199945,
AMEX:INCO,INCO,62.64,2.0527859237536625,36774,
NASDAQ:INCR,INCR,1.59,0.6329113924050638,3995,74988715.11664622
NASDAQ:INCY,INCY,58.98,-1.255650426921145,1252517,11416754444
CBOE:INDA,INDA,52.39,1.6492045013581713,12712734,
NASDAQ:INDB,INDB,61.85,-0.1936420848797764,171680,2630746499
AMEX:INDE,INDE,28.2532,1.7817901479181169,881,
AMEX:INDF,INDF,37.33,0.8695370215249487,6086,
NASDAQ:INDH,INDH,41.49,0.5818181818181867,2147,
NASDAQ:INDI,INDI,2.33,0,3210990,498289878
AMEX:INDL,INDL,56.58,3.041340375159355,56174,
AMEX:INDO,INDO,2.56,1.1857707509881523,129789,35609696
NASDAQ:INDP,INDP,0.4006,-6.040740697306229,51605,6423397.999999999
AMEX:INDS,INDS,36.6,1.0770505385252709,26148,
NASDAQ:INDV,INDV,11.08,0.9107468123861534,488396,1382446397
NASDAQ:INDY,INDY,51.94,1.227830832196444,137105,
NASDAQ:INEO,INEO,1.3,-1.5151515151515165,78333,13325000
AMEX:INEQ,INEQ,33.5154,0.5037874017164734,9751,
NYSE:INFA,INFA,19.01,-0.6792058516196395,1473181,6573156920
OTC:INFIQ,INFIQ,1e-06,0,500,90.7611
AMEX:INFL,INFL,41.43,1.0734325445230488,115137,
AMEX:INFO,INFO,19.7994,-0.17092465701624393,156,
NASDAQ:INFR,INFR,25.77,1.0192081536652213,881,
OTC:INFT,INFT,10.35,0.5830903790087512,200,34155001
AMEX:INFU,INFU,5.37,-1.828153564899445,188879,112637162.99999999
NYSE:INFY,INFY,17.49,0,8642437,73189185925.4587
NYSE:ING,ING,20.49,1.3854527461652526,3103506,63469013478.97993
OTC:INGEF,INGEF,3.99,6.400000000000006,348,1496900054.99859
NYSE:INGM,INGM,19.21,-2.3882113821138153,533933,4511218956
NASDAQ:INGN,INGN,6.24,-1.7322834645669205,471563,167776379.99999997
NYSE:INGR,INGR,137.16,-0.05100925453617517,394931,8819348889.000002
OTC:INGXF,INGXF,9.81,-0.1018329938900182,2015,1992656605.6125002
NASDAQ:INHD,INHD,5.4,-4.644181529224791,74028,23816602.999999996
OTC:INIKF,INIKF,0.09,9.090909090909081,55515,31895172.9
OTC:INIS,INIS,0.045,9.756097560975602,4000,23682006.000000004
OTC:INJJQ,INJJQ,4.38,16.799999999999997,303,529092016.7872
AMEX:INKM,INKM,31.9527,0.14668133480015003,435,
NASDAQ:INKT,INKT,7.03,1.577852271413715,4463,27883736.999999996
OTC:INKW,INKW,0.001,-4.761904761904754,10669297,2122001.0000000005
OTC:INLB,INLB,1e-06,0,24500,702.0000000000001
NASDAQ:INLF,INLF,1.16,0.8695652173913052,23192,16820000
AMEX:INLX,INLX,13.4994,-6.707671043538362,1451,58242593.00000001
NASDAQ:INM,INM,2.345,1.9565217391304512,16068,2830851
NASDAQ:INMB,INMB,6.97,-1.6925246826516236,238240,161776321
NASDAQ:INMD,INMD,14.45,1.5460295151089167,1346991,1005122768.9999999
AMEX:INMU,INMU,23.295,0,38323,
NYSE:INN,INN,4.34,0.6960556844547623,1408714,556190322
NYSE:INN/PE,INN/PE,19.74,1.178882624295217,1021,556190322
NYSE:INN/PF,INN/PF,18.67,2.8321528106720852,4479,556190322
OTC:INND,INND,0.0053,32.49999999999999,1052038,18265
OTC:INNI,INNI,0.0103,0,1000,166355.00000000003
OTC:INNMF,INNMF,0.0287,0,200,11134242.064814815
NASDAQ:INNV,INNV,3.64,1.960784313725498,39167,491447169
NASDAQ:INO,INO,1.8,-1.0989010989010999,428082,66012237
NASDAQ:INOD,INOD,34.62,-15.786913159815136,8443688,1099022592
OTC:INOH,INOH,1e-06,0,250000,5562.125999999999
AMEX:INOV,INOV,31.0948,0.23241046072714155,523,
OTC:INPAP,INPAP,68.07,4.7230769230769125,163,23370199171
OTC:INPOY,INPOY,8.75,3.6116044997039634,2773,8902455706.90764
OTC:INQD,INQD,0.0001,0,10319,320570.00000000006
AMEX:INQQ,INQQ,14.84,1.7700025373922512,24552,
OTC:INQR,INQR,0.0001,0,52500,24495.33
NYSE:INR,INR,17.37,1.99647680563711,336205,1057422931
OTC:INRLF,INRLF,3.27,15.957446808510644,1000,546571334.7561836
NASDAQ:INRO,INRO,26.41,0.019314596911932148,133339,
OTC:INSD,INSD,1e-06,0,170,532
NASDAQ:INSE,INSE,7.8,0,134930,209915172
NASDAQ:INSG,INSG,7.89,-6.957547169811329,321343,118400021
NASDAQ:INSM,INSM,65.08,-0.838031388084713,2388373,11853600988
NYSE:INSP,INSP,151.25,-1.007919366450679,309473,4460955882
NYSE:INSW,INSW,37.68,2.950819672131143,715137,1859063520
NASDAQ:INTA,INTA,53.9,-1.109989909182651,513143,4363487881
NASDAQ:INTC,INTC,21.42,2.000000000000008,51768522,93434040333
OTC:INTE,INTE,6,-25,515,19426020
AMEX:INTF,INTF,32.63,0.5546995377503843,222406,
NASDAQ:INTG,INTG,12.15,0,499,26176022.361896485
OTC:INTI,INTI,0.0561,19.36170212765957,55763,9667351
NASDAQ:INTJ,INTJ,0.58,7.427500328765184,615092,7612499.999999999
OTC:INTK,INTK,1e-06,-99,1000,2232
CBOE:INTL,INTL,24.1708,0.5022869022868987,4955,
OTC:INTO,INTO,0.25,0,365,1469250
NASDAQ:INTR,INTR,7.11,1.1379800853485074,4400442,3126101125
NASDAQ:INTS,INTS,0.539,-5.105633802816887,169117,9916631.417000001
AMEX:INTT,INTT,6.1,-4.836193447737918,11622,76206130.00000001
NASDAQ:INTU,INTU,653.88,-0.3353249603706934,1158833,182800009587.99997
OTC:INTV,INTV,0.28,-3.4482758620689493,1035,1557242
NASDAQ:INTW,INTW,18.79,3.4122179416620657,209955,
OTC:INTWF,INTWF,0.0724,-7.179487179487172,2110,11566799.284210525
NASDAQ:INTZ,INTZ,1.44,-4.635761589403978,168652,28648938.999999996
OTC:INUMF,INUMF,0.0179,20.134228187919454,11000,868713.85
AMEX:INUV,INUV,0.408,3.343465045592703,4770130,58594118
NASDAQ:INV,INV,4.31,4.106280193236714,23576,203028152.00000003
NASDAQ:INVA,INVA,18.56,-0.10764262648008383,445892,1165107181
NASDAQ:INVE,INVE,3.16,-1.250000000000001,45221,74497016
NYSE:INVH,INVH,34.77,0.5785363031530311,1809859,21312250983
AMEX:INVN,INVN,17.9538,-0.08014158346411113,6183,
OTC:INVU,INVU,0.0138,-2.4734982332155453,216738,25657396.999999996
OTC:INVUP,INVUP,27.51,10.040000000000006,100,25657397
NYSE:INVX,INVX,14.85,-5.172413793103452,520857,1024334268.9999999
NASDAQ:INVZ,INVZ,0.7798,6.763417305585979,2695505,155150536
OTC:INXDF,INXDF,0.0982,3.1512605042016686,1000,23253170.8
OTC:INXSF,INXSF,0.359,13.249211356466873,110,9191772.975555554
NASDAQ:INZY,INZY,1.15,-7.258064516129038,585485,74246093.00000001
OTC:IOBCF,IOBCF,11.15,-5.5084745762711895,150,331166666.34885764
NASDAQ:IOBT,IOBT,1,1.010101010101011,67417,65880913.00000001
AMEX:IOCT,IOCT,31.55,-0.09499683343887773,115746,
OTC:IOFNF,IOFNF,0.31,14.772306553128466,30000,59476106.755555555
OTC:IOIHF,IOIHF,0.4,66.66666666666669,333,2202458111.2568307
OTC:IOMT,IOMT,0.065,-2.985074626865674,39800,132665
AMEX:ION,ION,26.3191,1.5017528162685971,1974,
OTC:IONGF,IONGF,0.0274,-25.745257452574528,7500,1791616.586666667
OTC:IONI,IONI,0.49,34.24657534246575,13138,15242055
NASDAQ:IONL,IONL,30.53,-4.234629861982428,43317,
OTC:IONM,IONM,1e-06,0,134,3
NYSE:IONQ,IONQ,31.27,-1.7902010050251265,19086375,7748177535
NASDAQ:IONR,IONR,3.56,-0.6613276780980505,5261,211012201.23178002
NASDAQ:IONS,IONS,32.26,-1.4961832061068763,946934,5134471916.000001
NASDAQ:IONX,IONX,43.27,-4.439045936395755,772023,
AMEX:IOO,IOO,97.5,-0.020508613617715363,92136,
AMEX:IOPP,IOPP,25.5782,2.583620758803232,920,
AMEX:IOR,IOR,17.8,-2.1870535223650935,3626,73109876
NASDAQ:IOSP,IOSP,90.51,-3.094218415417559,193392,2273569897
NYSE:IOT,IOT,43.3,-0.2763703362505862,2002435,24651569806
NASDAQ:IOTR,IOTR,0.4788,6.6369710467706,609587,12281220
NASDAQ:IOVA,IOVA,1.75,-44.79495268138801,112354584,584385178
NYSE:IP,IP,44.27,-1.4470169189670492,4475694,23370199171
NASDAQ:IPA,IPA,0.4489,-1.8797814207650265,316722,20543962.000000004
AMEX:IPAC,IPAC,65.52,0.29083116485534627,97598,
NASDAQ:IPAR,IPAR,118.97,-0.7093974294775449,286959,3821792385.0000005
CBOE:IPAV,IPAV,25.4105,0.45820056454737335,203,
AMEX:IPAY,IPAY,54.82,0.19648160840758824,4158,
NYSE:IPB,IPB,25.2289,-1.051496254461311,1378,
OTC:IPCEF,IPCEF,7.51,0.1333333333333305,138,793620361.5594008
OTC:IPCFF,IPCFF,13.77,-0.7567567567567599,4123,1614850159.1592689
NASDAQ:IPCXU,IPCXU,10.14,0.19762845849803706,335347,256541999.99999997
NASDAQ:IPDN,IPDN,1.75,0,18574,3645748.0000000005
CBOE:IPDP,IPDP,19.0094,-0.21678993422813686,165,
OTC:IPDQF,IPDQF,0.0374,57.14285714285714,1222,75827978.66666667
NYSE:IPG,IPG,25.12,-0.4754358161648076,3213007,9287736243
OTC:IPGDF,IPGDF,2.5057,8.471861471861471,13491,1897143908.674313
OTC:IPGGF,IPGGF,0.219,3.6931818181818192,3375,81740257.39333333
NASDAQ:IPGP,IPGP,60.15,2.4178443725523615,323367,2558459884
NASDAQ:IPHA,IPHA,2.4386,2.462184873949589,44944,211572397.90677
OTC:IPHSF,IPHSF,321.3193,3.3149469710732293,3063,
NYSE:IPI,IPI,38.1,0.42171850289932444,304577,507370028
OTC:IPIX,IPIX,0.0009,0,215666,483553.00000000006
NASDAQ:IPKW,IPKW,46.22,0.7849978194505003,31734,
NASDAQ:IPM,IPM,1.75,-4.891304347826091,37387,16164726.999999998
OTC:IPMLF,IPMLF,2.6338,0.9118773946360171,19641,426555344.35005546
OTC:IPNFF,IPNFF,0.0211,0.4761904761904733,10554,5981471.405714286
AMEX:IPO,IPO,40.845,0.20853778213935442,5210,
OTC:IPOAF,IPOAF,20.04,-4.571428571428576,800,7965413730.515217
NASDAQ:IPODU,IPODU,10.015,0.15000000000000568,376162,125187500
OTC:IPOOD,IPOOD,5.58,2.8761061946902595,24685,155902059.79687503
AMEX:IPOS,IPOS,13.635,0.7760532150776085,254,
CBOE:IPPP,IPPP,9.641,-0.14293408460040408,138,
OTC:IPRC,IPRC,0.0002,0,1400,8695.2
NASDAQ:IPSC,IPSC,0.537,3.2692307692307723,461510,46267254.00000001
OTC:IPSEY,IPSEY,29.41,-1.3749161636485585,1058,9444544418.67045
OTC:IPSI,IPSI,0.0017,88.88888888888889,19693993,119641.99999999999
OTC:IPTNF,IPTNF,0.033,-5.714285714285719,100000,1954064.2
OTC:IPUB,IPUB,0.0001,0,250,1040
NASDAQ:IPW,IPW,0.520101,-8.319936541512424,9741,16356708.000000002
OTC:IPWG,IPWG,1e-06,0,10000,8184.307
NASDAQ:IPWR,IPWR,5.22,2.5540275049115895,3227,43525948.00000001
NASDAQ:IPX,IPX,22.94,6.3514140009272175,66980,724941193.05259
OTC:IPXAF,IPXAF,2,-3.8461538461538494,500,255548543.31683168
OTC:IPXHF,IPXHF,12.845,-1.7214996174445267,74,15383175256.409355
OTC:IPXHY,IPXHY,12.595,1.083467094703048,123011,15010607206.741756
NASDAQ:IQ,IQ,1.88,-2.0833333333333353,14055671,1810142194
AMEX:IQDF,IQDF,25.93,0.8556981719175374,90924,
CBOE:IQDG,IQDG,37.51,0.10675206832132145,58323,
AMEX:IQDY,IQDY,30.5569,0.8145826459914225,3747,
AMEX:IQHI,IQHI,25.795,0.05818463925523882,341,
NYSE:IQI,IQI,9.51,0.21074815595363092,64227,502924938
AMEX:IQLT,IQLT,41.78,0.33621517771373816,2327503,
CBOE:IQM,IQM,63.5284,-0.06716888649087953,1103,
NASDAQ:IQQQ,IQQQ,36.97,-0.16203078584931752,111673,
AMEX:IQRA,IQRA,27.134,0.2927391812173816,3,
OTC:IQSHF,IQSHF,6.7944,0.6577777777777843,3568,
AMEX:IQSI,IQSI,32.008,0.5099605597005604,3494,
AMEX:IQSM,IQSM,30.8594,0.010046570716514554,1252,
OTC:IQSTD,IQSTD,9.42,4.416068103218947,37212,24811131
AMEX:IQSU,IQSU,46.03,0.2057232423724648,2339,
NYSE:IQV,IQV,148.99,-2.8051405832082867,1677256,25775270949.999996
NYSE:IR,IR,79.32,0.11359333585761605,3023781,32002661837.000004
NASDAQ:IRBT,IRBT,2.55,-4.494382022471914,1566054,79318973
OTC:IRCUF,IRCUF,5.69,3.0797101449275512,9216,922288174.0428821
NASDAQ:IRD,IRD,0.9468,-4.920666800562366,55819,44673642.99999999
OTC:IRDEF,IRDEF,2.84,38.06514341273699,100,3643934954.9236937
NASDAQ:IRDM,IRDM,26.45,1.6916570549788452,796625,2860840655
OTC:IREMF,IREMF,45.0784,1.0891917286910218,560,
NASDAQ:IREN,IREN,7.04,2.177068214804069,18715554,1573845308
OTC:IRESF,IRESF,7.987,0.46540880503144555,651,
AMEX:IRET,IRET,19.0197,0.8344687551359012,1258,
OTC:IRGRF,IRGRF,34.4141,-2.4087229004494812,803,
NASDAQ:IRIX,IRIX,1.15,0.8771929824561412,19055,19307382
NYSE:IRM,IRM,97.07,0.34112052925366787,1049222,28639912719
NASDAQ:IRMD,IRMD,51.86,-1.5378773495348437,24445,659405603
OTC:IRME,IRME,0.08169,2.1124999999999963,10200,5882345
OTC:IRMTF,IRMTF,20.83,7.735435286329029,200,385888648.7237082
OTC:IRNRF,IRNRF,0.02475,-28.468208092485543,900,20510145.750000004
CBOE:IROC,IROC,50.1949,0.030490478202290006,160,
NASDAQ:IROH,IROH,10.51,0,101,93192170
NASDAQ:IROHU,IROHU,10.79,-9.327731092436984,100,99354735
NASDAQ:IRON,IRON,44.24,-0.11289230074508277,345669,1532221332
NASDAQ:IROQ,IROQ,23.96,-0.5809128630705418,1182,80302555
OTC:IRRRF,IRRRF,108.5729,0.5732997387776374,9359,
OTC:IRRX,IRRX,12.19,-0.08196721311475236,200,73135842.79316097
